origin;destination;year;month;avg_time_difference;count;;;;;;
EHRD;EHAL;2021;10;3331.0;1;;;;;;
EHAM;EDDF;2021;10;3.935.529.680.365.290;219;;;;;;
EHBK;EDLB;2021;10;2089.0;1;;;;;;
EHLE;EHDB;2021;10;1083.0;1;;;;;;
EHAM;EGMT;2021;10;2554.0;1;;;;;;
EHHV;EHKD;2021;10;1776.6;5;;;;;;
EHGG;EDAZ;2021;10;3528.0;1;;;;;;
EHGG;LFRT;2021;10;4592.0;1;;;;;;
EHEH;LFOE;2021;10;2680.0;1;;;;;;
EHAM;LFPO;2021;10;2987.0;6;;;;;;
EHMZ;EBTN;2021;10;3369.0;1;;;;;;
EHEH;EGSS;2021;10;2.628.212.121.212.120;33;;;;;;
EHBD;LFNZ;2021;10;6446.0;1;;;;;;
EHHO;EHLE;2021;10;3299.0;1;;;;;;
EHGG;EDRZ;2021;10;4880.0;1;;;;;;
EHEH;LFPB;2021;10;3047.5;2;;;;;;
EHLE;LFFI;2021;10;18286.0;1;;;;;;
EHMZ;EHTX;2021;10;2984.0;1;;;;;;
EHEH;EYRU;2021;10;6029.0;1;;;;;;
EHHO;EDWF;2021;10;1656.0;1;;;;;;
EHMZ;EBAM;2021;10;1397.0;1;;;;;;
EHDR;EHBD;2021;10;3368.0;1;;;;;;
EHRD;EDTY;2021;10;3083.0;1;;;;;;
EHBK;LDZA;2021;10;5348.0;1;;;;;;
EHLE;EDHD;2021;10;4718.0;1;;;;;;
EHTE;EDLA;2021;10;2595.0;1;;;;;;
EHGG;EKEB;2021;10;5080.0;1;;;;;;
EHBD;EHLE;2021;10;3201.0;1;;;;;;
EHAM;LEMD;2021;10;7.407.161.616.161.610;198;;;;;;
EHAM;EDDC;2021;10;3.590.277.777.777.770;18;;;;;;
EHAM;EGAC;2021;10;4.328.636.363.636.360;22;;;;;;
EHRD;LSZM;2021;10;3204.0;3;;;;;;
EHRD;EPKT;2021;10;5557.0;1;;;;;;
EHGG;EDDW;2021;10;2040.0;1;;;;;;
EHTE;EHDB;2021;10;1487.0;2;;;;;;
EHBK;LEPA;2021;10;6512.0;1;;;;;;
EHTE;LEBL;2021;10;7131.0;1;;;;;;
EHAM;LGMK;2021;10;10.697.333.333.333.300;3;;;;;;
EHEH;LIML;2021;10;4282.0;2;;;;;;
EHSE;EBKT;2021;10;4018.0;4;;;;;;
EHAM;LFCS;2021;10;4786.0;1;;;;;;
EHOW;EDLS;2021;10;5313.0;1;;;;;;
EHTX;LFPL;2021;10;5606.0;1;;;;;;
EHRD;ESGG;2021;10;3804.0;1;;;;;;
EHAM;LSGG;2021;10;40.760.172.413.793.100;174;;;;;;
EHGG;EHSE;2021;10;6.077.333.333.333.330;3;;;;;;
EHTL;EHVK;2021;10;7.303.333.333.333.330;3;;;;;;
EHRD;EKSB;2021;10;11368.0;1;;;;;;
EHGG;EKRK;2021;10;7289.0;1;;;;;;
EHSE;LFAT;2021;10;5315.0;1;;;;;;
EHRD;LIMC;2021;10;5.407.333.333.333.330;3;;;;;;
EHGR;EHRD;2021;10;1.765.142.857.142.850;7;;;;;;
EHDP;EDLF;2021;10;683.0;1;;;;;;
EHWO;EHWO;2021;10;2907.0;7;;;;;;
EHLE;EHTX;2021;10;24.570.833.333.333.300;12;;;;;;
EHGG;ETWM;2021;10;806.5;2;;;;;;
EHAM;ETHC;2021;10;3515.0;3;;;;;;
EHTE;EDWN;2021;10;15.233.333.333.333.300;3;;;;;;
EHOW;EHGG;2021;10;1831.5;4;;;;;;
EHRD;EGPT;2021;10;5.483.666.666.666.660;3;;;;;;
EHBD;LOWL;2021;10;5625.0;1;;;;;;
EHWO;EHGR;2021;10;843.0;1;;;;;;
EHBD;EHAM;2021;10;2771.0;2;;;;;;
EHBD;EDDS;2021;10;4243.0;1;;;;;;
EHAM;EGYO;2021;10;2750.0;2;;;;;;
EHTX;EHSE;2021;10;4512.0;2;;;;;;
EHAM;EGTF;2021;10;2855.0;1;;;;;;
EHAM;EKCH;2021;10;3471.75;228;;;;;;
EHRD;LIRZ;2021;10;5.848.125;8;;;;;;
EHAM;LFFE;2021;10;2949.0;6;;;;;;
EHRD;LGKN;2021;10;10622.0;1;;;;;;
EHHO;EHHV;2021;10;4152.0;1;;;;;;
EHBK;LDPM;2021;10;7190.5;2;;;;;;
EHBD;EBAW;2021;10;17.393.333.333.333.300;3;;;;;;
EHLE;EDJA;2021;10;5619.0;1;;;;;;
EHAM;ESSA;2021;10;5.785.540.697.674.410;172;;;;;;
EHAM;ENCN;2021;10;3.728.285.714.285.710;21;;;;;;
EHAM;EGML;2021;10;2587.5;4;;;;;;
EHAM;EVRS;2021;10;6182.0;1;;;;;;
EHTE;EHMZ;2021;10;2431.0;1;;;;;;
EHRD;LSZH;2021;10;3849.0;3;;;;;;
EHAM;LFGB;2021;10;2893.0;2;;;;;;
EHAM;LIPV;2021;10;5896.0;1;;;;;;
EHSE;LSGK;2021;10;5093.0;1;;;;;;
EHBD;LFLH;2021;10;8620.0;1;;;;;;
EHEH;LGTT;2021;10;9109.0;1;;;;;;
EHAM;EDMO;2021;10;3983.0;2;;;;;;
EHAM;EGKB;2021;10;2604.35;20;;;;;;
EHLE;LFGA;2021;10;9364.0;1;;;;;;
EHEH;EHBK;2021;10;1782.0;1;;;;;;
EHGR;EHEH;2021;10;28.616.666.666.666.600;3;;;;;;
EHRD;EGML;2021;10;2284.0;1;;;;;;
EHHV;EHEH;2021;10;2646.0;1;;;;;;
EHMZ;EBST;2021;10;4391.0;1;;;;;;
EHRD;EHGG;2021;10;3310.0;7;;;;;;
EHAM;LFMY;2021;10;5.528.583.333.333.330;12;;;;;;
EHAM;LEGE;2021;10;6.126.666.666.666.660;3;;;;;;
EHAM;EGNP;2021;10;3066.0;15;;;;;;
EHSE;EHSE;2021;10;4.109.666.666.666.660;30;;;;;;
EHLE;EHDR;2021;10;3303.0;1;;;;;;
EHAM;LFMD;2021;10;5121.0;3;;;;;;
EHBD;LFPB;2021;10;3282.0;1;;;;;;
EHEH;EDDM;2021;10;3320.0;1;;;;;;
EHEH;LYBE;2021;10;6784.0;3;;;;;;
EHDR;EHGG;2021;10;675.75;4;;;;;;
EHRD;EDLV;2021;10;1404.0;1;;;;;;
EHRD;EGTE;2021;10;2904.0;1;;;;;;
EHAM;LPPT;2021;10;920.110.759.493.671;158;;;;;;
EHMZ;EHAM;2021;10;3399.0;2;;;;;;
EHAM;EGND;2021;10;3404.8;5;;;;;;
EHAM;LFBF;2021;10;5550.8;5;;;;;;
EHAM;LJBL;2021;10;5619.0;1;;;;;;
EHEH;EGKB;2021;10;2677.5;2;;;;;;
EHAM;EDDM;2021;10;3.677.764.705.882.350;221;;;;;;
EHAM;LEAX;2021;10;10502.0;1;;;;;;
EHAM;EGPN;2021;10;3676.0;1;;;;;;
EHTE;EDDG;2021;10;2380.0;1;;;;;;
EHDP;EHAL;2021;10;2969.0;1;;;;;;
EHBD;EDSW;2021;10;4467.0;1;;;;;;
EHRD;LIBR;2021;10;7516.0;5;;;;;;
EHAM;LGRD;2021;10;11.759.666.666.666.600;6;;;;;;
EHVK;EHBD;2021;10;902.0;1;;;;;;
EHAM;EGLF;2021;10;39.852.272.727.272.700;22;;;;;;
EHRD;LFOI;2021;10;4031.0;1;;;;;;
EHEH;LEMG;2021;10;8.741.965.517.241.370;58;;;;;;
EHAM;ENJB;2021;10;4206.3;10;;;;;;
EHRD;EDXW;2021;10;2663.0;1;;;;;;
EHSE;EHRD;2021;10;16.753.636.363.636.300;11;;;;;;
EHBK;EDDH;2021;10;3073.5;2;;;;;;
EHAM;EDCM;2021;10;3674.0;1;;;;;;
EHGG;EDCU;2021;10;3332.0;1;;;;;;
EHSE;LSGT;2021;10;5940.0;1;;;;;;
EHSE;EDLS;2021;10;3376.0;1;;;;;;
EHEH;LSGG;2021;10;4001.0;2;;;;;;
EHHV;EDFZ;2021;10;4889.0;1;;;;;;
EHAM;EPMO;2021;10;6653.0;1;;;;;;
EHTW;LSZH;2021;10;3467.0;1;;;;;;
EHGG;EDDM;2021;10;4604.0;1;;;;;;
EHEH;LEAL;2021;10;7.726.864.197.530.860;81;;;;;;
EHAM;LIPE;2021;10;5.054.053.571.428.570;56;;;;;;
EHAM;EPSO;2021;10;5627.0;2;;;;;;
EHEH;LPIN;2021;10;7516.0;1;;;;;;
EHAM;LIBD;2021;10;7.502.266.666.666.660;15;;;;;;
EHAM;ENKJ;2021;10;4.732.666.666.666.660;3;;;;;;
EHEH;EHGG;2021;10;3625.0;1;;;;;;
EHRD;EHMZ;2021;10;1.909.857.142.857.140;14;;;;;;
EHEH;EHRD;2021;10;10.606.666.666.666.600;6;;;;;;
EHAM;EDDK;2021;10;2274.2;5;;;;;;
EHRD;EKEB;2021;10;2971.0;1;;;;;;
EHAM;EPKW;2021;10;5752.0;1;;;;;;
EHLE;EHKD;2021;10;23.466.666.666.666.600;3;;;;;;
EHSE;LFPN;2021;10;4060.0;1;;;;;;
EHAM;LFFV;2021;10;2937.5;2;;;;;;
EHTW;EKYT;2021;10;3532.0;1;;;;;;
EHGG;EBAW;2021;10;6823.0;5;;;;;;
EHEH;LIMN;2021;10;4053.0;1;;;;;;
EHOW;EHST;2021;10;2476.0;1;;;;;;
EHRD;LFIB;2021;10;4748.0;1;;;;;;
EHGG;LPFR;2021;10;11768.0;1;;;;;;
EHRD;LDSR;2021;10;6096.0;1;;;;;;
EHSE;EHGR;2021;10;684.0;1;;;;;;
EHAM;LIDU;2021;10;4.859.571.428.571.420;7;;;;;;
EHAM;LFNL;2021;10;4.731.333.333.333.330;3;;;;;;
EHAM;EFKU;2021;10;9624.0;1;;;;;;
EHEH;EBOS;2021;10;1739.0;1;;;;;;
EHBK;EDRY;2021;10;2171.0;1;;;;;;
EHAM;LICP;2021;10;8408.0;2;;;;;;
EHAM;EHKD;2021;10;1759.75;8;;;;;;
EHAM;EGLM;2021;10;3382.25;4;;;;;;
EHAL;EHGG;2021;10;1728.5;2;;;;;;
EHGG;ESGI;2021;10;7256.0;1;;;;;;
EHDP;EHDP;2021;10;2193.5;2;;;;;;
EHAM;EKYT;2021;10;35.116.486.486.486.400;74;;;;;;
EHEH;EPMO;2021;10;5269.6;15;;;;;;
EHEH;EPLR;2021;10;6.064.333.333.333.330;3;;;;;;
EHWO;EKCH;2021;10;4490.0;1;;;;;;
EHTE;EHSE;2021;10;2350.0;1;;;;;;
EHRD;LFHJ;2021;10;5456.0;1;;;;;;
EHRD;LFMN;2021;10;6556.0;2;;;;;;
EHEH;LGKO;2021;10;11.277.357.142.857.100;14;;;;;;
EHBK;LHSZ;2021;10;10132.0;1;;;;;;
EHBK;LIBD;2021;10;6951.4;5;;;;;;
EHRD;LEBZ;2021;10;8379.0;1;;;;;;
EHAM;LIRQ;2021;10;5.274.260.869.565.210;23;;;;;;
EHAM;EHHV;2021;10;846.0;7;;;;;;
EHTE;EHHV;2021;10;4417.0;3;;;;;;
EHAM;LIRE;2021;10;5997.0;2;;;;;;
EHHO;LSGY;2021;10;8598.0;1;;;;;;
EHBD;EDLN;2021;10;964.0;1;;;;;;
EHAM;EDWI;2021;10;1800.0;1;;;;;;
EHRD;EGWU;2021;10;2728.0;1;;;;;;
EHAM;EGPG;2021;10;4606.0;4;;;;;;
EHAM;EHTE;2021;10;1.205.857.142.857.140;7;;;;;;
EHAM;LJCE;2021;10;4817.0;1;;;;;;
EHGG;EINN;2021;10;6472.0;1;;;;;;
EHAM;EHDS;2021;10;2525.0;1;;;;;;
EHTE;LFOZ;2021;10;5697.0;1;;;;;;
EHGG;EHGG;2021;10;38.517.842.105.263.100;190;;;;;;
EHEH;LFOK;2021;10;2399.0;1;;;;;;
EHAM;EGSS;2021;10;2.319.891.304.347.820;46;;;;;;
EHAM;EGBB;2021;10;3.172.815.789.473.680;114;;;;;;
EHAM;EGPF;2021;10;4.198.246.376.811.590;69;;;;;;
EHAM;EGPD;2021;10;4.224.417.910.447.760;67;;;;;;
EHGG;EDDN;2021;10;11471.0;1;;;;;;
EHEH;LYSM;2021;10;6330.5;2;;;;;;
EHEH;LFML;2021;10;4869.5;4;;;;;;
EHGG;EDWI;2021;10;3751.0;1;;;;;;
EHAM;EGHI;2021;10;34.849.333.333.333.300;15;;;;;;
EHAM;LFGC;2021;10;28.805.263.157.894.700;19;;;;;;
EHRD;EHAM;2021;10;1.150.111.111.111.110;27;;;;;;
EHGG;LSZH;2021;10;6511.5;2;;;;;;
EHBD;EHGG;2021;10;32.836.666.666.666.600;3;;;;;;
EHGG;EDDF;2021;10;3359.0;1;;;;;;
EHHO;EHKD;2021;10;3478.0;1;;;;;;
EHEH;EGTE;2021;10;3365.0;1;;;;;;
EHST;EDWE;2021;10;777.0;2;;;;;;
EHRD;EDLN;2021;10;1499.0;1;;;;;;
EHGG;EDKB;2021;10;4246.0;1;;;;;;
EHBK;LSZC;2021;10;2973.0;1;;;;;;
EHBK;LIPZ;2021;10;4694.0;1;;;;;;
EHRD;BIKF;2021;10;8951.0;1;;;;;;
EHRD;EYSA;2021;10;10045.0;1;;;;;;
EHAM;EDDS;2021;10;31.852.300.884.955.700;113;;;;;;
EHEH;EIDW;2021;10;4.949.727.272.727.270;11;;;;;;
EHRD;LFLC;2021;10;4218.0;2;;;;;;
EHAM;EDWH;2021;10;2383.0;1;;;;;;
EHBK;LSTZ;2021;10;4958.0;1;;;;;;
EHRD;LFDF;2021;10;4427.0;2;;;;;;
EHBK;EGSS;2021;10;3.144.714.285.714.280;7;;;;;;
EHRD;EHVK;2021;10;2267.5;2;;;;;;
EHAM;EBUL;2021;10;2768.0;1;;;;;;
EHTE;EHHO;2021;10;1559.0;4;;;;;;
EHAM;LFLP;2021;10;6174.0;1;;;;;;
EHAM;EBAW;2021;10;1418.0;12;;;;;;
EHVK;EHTL;2021;10;945.4;5;;;;;;
EHDB;EHGR;2021;10;1876.0;1;;;;;;
EHRD;EDVE;2021;10;29.103.333.333.333.300;3;;;;;;
EHEH;EDDS;2021;10;3030.0;1;;;;;;
EHTW;EHBD;2021;10;2877.0;1;;;;;;
EHBD;EHGR;2021;10;896.0;1;;;;;;
EHAM;EDLP;2021;10;2388.5;2;;;;;;
EHBK;EDLV;2021;10;1058.0;1;;;;;;
EHMZ;EHDL;2021;10;5.529.333.333.333.330;3;;;;;;
EHTE;EDLS;2021;10;1594.0;1;;;;;;
EHRD;EDDM;2021;10;3935.0;5;;;;;;
EHMZ;EHRD;2021;10;1.506.625;8;;;;;;
EHBD;EHVK;2021;10;15335.0;1;;;;;;
EHTE;EDWC;2021;10;1936.0;1;;;;;;
EHAM;EGNX;2021;10;30.321.304.347.826.000;23;;;;;;
EHKD;EHTX;2021;10;7.973.658.536.585.360;41;;;;;;
EHAM;EGNJ;2021;10;25.638.888.888.888.800;9;;;;;;
EHAM;LFML;2021;10;5.329.176.470.588.230;34;;;;;;
EHGR;EHBD;2021;10;1124.0;1;;;;;;
EHAM;EGNV;2021;10;3361.9;10;;;;;;
EHST;EHBK;2021;10;4481.0;1;;;;;;
EHHV;EGSX;2021;10;6766.0;1;;;;;;
EHAM;EGGW;2021;10;27.328.571.428.571.400;77;;;;;;
EHBK;LEBL;2021;10;6.194.555.555.555.550;9;;;;;;
EHTW;EGLF;2021;10;3580.0;1;;;;;;
EHRD;LFOZ;2021;10;3494.0;1;;;;;;
EHEH;EBCI;2021;10;1195.0;1;;;;;;
EHAM;LFAT;2021;10;3551.0;2;;;;;;
EHRD;EHTL;2021;10;2243.0;1;;;;;;
EHRD;LEMG;2021;10;8.968.636.363.636.360;33;;;;;;
EHEH;LROP;2021;10;8264.5;16;;;;;;
EHAM;LPMA;2021;10;13.390.933.333.333.300;15;;;;;;
EHRD;LFIK;2021;10;4194.0;1;;;;;;
EHEH;EDTX;2021;10;24.706.666.666.666.600;3;;;;;;
EHAM;EGTK;2021;10;29.603.333.333.333.300;3;;;;;;
EHBD;EBCI;2021;10;1589.0;1;;;;;;
EHRD;LFMD;2021;10;5664.0;1;;;;;;
EHAM;EGSH;2021;10;20.181.904.761.904.700;21;;;;;;
EHTE;EPGD;2021;10;20159.0;1;;;;;;
EHAM;LIPX;2021;10;466.335.294.117.647;17;;;;;;
EHAM;EGWU;2021;10;26.204.285.714.285.700;7;;;;;;
EHEH;LSZH;2021;10;3170.75;4;;;;;;
EHAM;LEGT;2021;10;7077.0;1;;;;;;
EHAM;LIPU;2021;10;4665.0;1;;;;;;
EHRD;EBBE;2021;10;6690.0;1;;;;;;
EHEH;EDDN;2021;10;2485.0;1;;;;;;
EHBK;ENGM;2021;10;5462.75;8;;;;;;
EHBD;EHRD;2021;10;1597.0;3;;;;;;
EHAM;EDHI;2021;10;2262.0;1;;;;;;
EHGG;EPKS;2021;10;4414.0;1;;;;;;
EHHO;EHTE;2021;10;18.626.666.666.666.600;3;;;;;;
EHGG;EKSB;2021;10;9205.0;1;;;;;;
EHBK;EDDC;2021;10;5421.0;1;;;;;;
EHTW;EHLE;2021;10;4182.0;1;;;;;;
EHRD;EDFM;2021;10;5561.0;1;;;;;;
EHAM;LFRM;2021;10;3838.0;1;;;;;;
EHDB;EHEH;2021;10;1240.0;1;;;;;;
EHBK;EDVE;2021;10;2953.0;1;;;;;;
EHAM;LIMC;2021;10;4.652.042.253.521.120;142;;;;;;
EHBK;ETNG;2021;10;2780.0;1;;;;;;
EHMZ;EBGB;2021;10;2565.0;1;;;;;;
EHBK;EIDW;2021;10;7940.5;2;;;;;;
EHKD;EKSP;2021;10;4623.0;1;;;;;;
EHEH;EYVI;2021;10;6558.5;8;;;;;;
EHAM;LIMZ;2021;10;5673.0;1;;;;;;
EHGG;EDWF;2021;10;883.0;2;;;;;;
EHVK;EHVK;2021;10;1374.86;50;;;;;;
EHEH;EPWA;2021;10;5.369.785.714.285.710;14;;;;;;
EHLE;EDDG;2021;10;5609.0;1;;;;;;
EHAM;LETO;2021;10;6.941.666.666.666.660;6;;;;;;
EHLE;EGTK;2021;10;4941.0;2;;;;;;
EHEH;LBWV;2021;10;8.671.333.333.333.330;3;;;;;;
EHLE;EDVE;2021;10;3425.0;1;;;;;;
EHRD;LFNT;2021;10;7346.0;1;;;;;;
EHTE;EHVK;2021;10;1053.0;3;;;;;;
EHMZ;EHWO;2021;10;1953.5;2;;;;;;
EHMZ;EBHN;2021;10;1699.0;1;;;;;;
EHRD;LIDL;2021;10;4906.0;1;;;;;;
EHGG;EBOS;2021;10;3666.0;1;;;;;;
EHEH;EKBI;2021;10;3494.0;1;;;;;;
EHAM;EGJJ;2021;10;4349.0;2;;;;;;
EHBK;EDLW;2021;10;1417.0;1;;;;;;
EHAM;EHGR;2021;10;4646.0;1;;;;;;
EHAM;ENZV;2021;10;4.125.050.632.911.390;79;;;;;;
EHGG;LIML;2021;10;5828.5;2;;;;;;
EHTE;EHEH;2021;10;5418.0;2;;;;;;
EHRD;LFPL;2021;10;5546.0;1;;;;;;
EHLE;LFPB;2021;10;3255.5;2;;;;;;
EHAM;LFMC;2021;10;7107.5;2;;;;;;
EHRD;LICP;2021;10;8068.0;2;;;;;;
EHEH;EPSW;2021;10;5622.8;5;;;;;;
EHGG;EDDV;2021;10;2318.0;1;;;;;;
EHLE;EGBB;2021;10;3920.0;1;;;;;;
EHSE;EHBK;2021;10;2538.0;1;;;;;;
EHTW;EBLG;2021;10;2542.0;1;;;;;;
EHEH;LIPE;2021;10;4.618.666.666.666.660;30;;;;;;
EHRD;EGKB;2021;10;26.636.363.636.363.600;11;;;;;;
EHRD;LFLA;2021;10;5972.0;1;;;;;;
EHAM;LOAS;2021;10;5234.0;1;;;;;;
EHRD;LIPZ;2021;10;4769.5;2;;;;;;
EHHV;EHDR;2021;10;2917.0;1;;;;;;
EHGR;EHTE;2021;10;4457.0;1;;;;;;
EHBK;LSZH;2021;10;2971.0;1;;;;;;
EHTW;EHRD;2021;10;3493.2;5;;;;;;
EHRD;LIPX;2021;10;5409.0;1;;;;;;
EHAM;LFRT;2021;10;4211.0;1;;;;;;
EHVK;EHSE;2021;10;1374.0;1;;;;;;
EHVK;EDLF;2021;10;738.0;1;;;;;;
EHAM;LSZR;2021;10;4159.0;5;;;;;;
EHAM;LFMP;2021;10;7908.5;2;;;;;;
EHEH;EDLM;2021;10;2900.0;1;;;;;;
EHBK;LEIB;2021;10;8816.0;2;;;;;;
EHAM;LEZG;2021;10;63.049.473.684.210.500;19;;;;;;
EHGG;LOWS;2021;10;4151.0;2;;;;;;
EHRD;ETOU;2021;10;4130.0;1;;;;;;
EHAM;LFPE;2021;10;2589.0;1;;;;;;
EHAM;ENFL;2021;10;7465.0;1;;;;;;
EHBK;LD57;2021;10;4757.0;1;;;;;;
EHAM;EBCI;2021;10;1570.0;1;;;;;;
EHGG;EBZU;2021;10;8472.0;1;;;;;;
EHDR;EDWR;2021;10;727.0;1;;;;;;
EHEH;LHBP;2021;10;5.721.325;40;;;;;;
EHEH;LGRP;2021;10;11.638.857.142.857.100;7;;;;;;
EHAM;ESSN;2021;10;6541.0;1;;;;;;
EHEH;LPAR;2021;10;9306.2;10;;;;;;
EHRD;EDDW;2021;10;3662.5;2;;;;;;
EHEH;LEIB;2021;10;733.636.231.884.058;69;;;;;;
EHAM;LFIX;2021;10;5625.0;1;;;;;;
EHAM;LIMF;2021;10;5.276.571.428.571.420;7;;;;;;
EHAM;EGPK;2021;10;5810.0;1;;;;;;
EHEH;LIME;2021;10;4.283.521.739.130.430;23;;;;;;
EHAM;EDAC;2021;10;3114.0;1;;;;;;
EHBK;LFPB;2021;10;2417.5;2;;;;;;
EHAM;EDTQ;2021;10;3101.0;1;;;;;;
EHEH;EGLF;2021;10;4018.0;1;;;;;;
EHAM;LFRF;2021;10;3892.0;1;;;;;;
EHBD;EDAZ;2021;10;3793.0;1;;;;;;
EHLE;LFBA;2021;10;13112.0;1;;;;;;
EHAM;EGGD;2021;10;3375.24;75;;;;;;
EHEH;LYBT;2021;10;6310.0;2;;;;;;
EHEH;EETN;2021;10;6995.0;1;;;;;;
EHAM;EGDX;2021;10;3500.25;4;;;;;;
EHGG;EDAW;2021;10;5695.0;1;;;;;;
EHEH;LZIB;2021;10;4578.0;1;;;;;;
EHAM;EGJB;2021;10;4119.0;2;;;;;;
EHKD;EHAM;2021;10;1552.0;3;;;;;;
EHEH;LICZ;2021;10;8171.5;2;;;;;;
EHEH;EVRA;2021;10;6.607.625;8;;;;;;
EHRD;EGNT;2021;10;3466.0;1;;;;;;
EHAM;LKRK;2021;10;4462.0;1;;;;;;
EHKD;EGKB;2021;10;3126.0;1;;;;;;
EHEH;LOWG;2021;10;4722.0;1;;;;;;
EHAM;LFMN;2021;10;5.376.428.571.428.570;14;;;;;;
EHMZ;EDLS;2021;10;3984.0;1;;;;;;
EHGG;EGLF;2021;10;3683.0;1;;;;;;
EHAM;LFLS;2021;10;3758.5;2;;;;;;
EHRD;EGCC;2021;10;38.706.666.666.666.600;3;;;;;;
EHHO;EHHO;2021;10;1653.0;1;;;;;;
EHBK;EDDL;2021;10;1600.0;1;;;;;;
EHAM;EHTL;2021;10;1541.0;1;;;;;;
EHAM;LIPM;2021;10;4.865.142.857.142.850;7;;;;;;
EHBK;EHAM;2021;10;7611.25;4;;;;;;
EHBK;EBKT;2021;10;2112.0;1;;;;;;
EHGG;EHLE;2021;10;2864.4;5;;;;;;
EHAM;ENVA;2021;10;5879.5;2;;;;;;
EHTE;LSGL;2021;10;7003.0;1;;;;;;
EHKD;EGNT;2021;10;19834.0;1;;;;;;
EHRD;ELLX;2021;10;2522.0;2;;;;;;
EHAM;LIMJ;2021;10;5.096.928.571.428.570;28;;;;;;
EHRD;EHSE;2021;10;14.970.714.285.714.200;14;;;;;;
EHAM;ESML;2021;10;3893.0;1;;;;;;
EHAM;EGCN;2021;10;2948.0;1;;;;;;
EHAL;EHTE;2021;10;2774.5;2;;;;;;
EHMZ;EHND;2021;10;1456.0;1;;;;;;
EHGR;EHGR;2021;10;5.018.185.185.185.180;27;;;;;;
EHAM;LMML;2021;10;9.224.354.838.709.670;31;;;;;;
EHAM;EBST;2021;10;2983.0;1;;;;;;
EHSE;EHLE;2021;10;2.650.714.285.714.280;7;;;;;;
EHAM;EKRK;2021;10;4096.0;1;;;;;;
EHRD;EHWO;2021;10;986.0;5;;;;;;
EHEH;LIRE;2021;10;6191.0;1;;;;;;
EHRD;EIKY;2021;10;4835.0;1;;;;;;
EHAM;EPGD;2021;10;48.986.621.621.621.600;74;;;;;;
EHBK;EDDV;2021;10;2955.0;2;;;;;;
EHEH;LDZD;2021;10;5691.0;1;;;;;;
EHRD;LOWG;2021;10;5047.0;1;;;;;;
EHAM;EGTU;2021;10;5094.0;1;;;;;;
EHLE;EHVK;2021;10;1372.0;1;;;;;;
EHRD;LSGG;2021;10;3952.5;2;;;;;;
EHRD;EDNY;2021;10;4473.0;1;;;;;;
EHAM;EFHK;2021;10;7.058.177.966.101.690;118;;;;;;
EHOW;EDLB;2021;10;2411.0;1;;;;;;
EHGG;ETSH;2021;10;5094.0;1;;;;;;
EHAM;EDLN;2021;10;1608.0;2;;;;;;
EHAL;EHDL;2021;10;4415.0;1;;;;;;
EHRD;LD57;2021;10;5299.0;1;;;;;;
EHRD;LIML;2021;10;4684.0;1;;;;;;
EHEH;ETHN;2021;10;2530.0;1;;;;;;
EHBK;ETSI;2021;10;3351.0;1;;;;;;
EHLE;EHSE;2021;10;3142.0;8;;;;;;
EHBK;EDLP;2021;10;2410.0;1;;;;;;
EHBD;LFPN;2021;10;4657.0;1;;;;;;
EHAM;EPKS;2021;10;4132.0;4;;;;;;
EHEH;LQPD;2021;10;5147.0;2;;;;;;
EHAM;EBOS;2021;10;1543.5;2;;;;;;
EHAM;LGKO;2021;10;1.135.742.857.142.850;63;;;;;;
EHTX;EHTE;2021;10;2841.25;4;;;;;;
EHEH;EDKV;2021;10;4340.0;2;;;;;;
EHDL;EHDL;2021;10;3577.5;2;;;;;;
EHAM;EFNS;2021;10;6729.5;2;;;;;;
EHAM;EDML;2021;10;3886.0;1;;;;;;
EHLE;EDWP;2021;10;2842.0;1;;;;;;
EHGG;EGBG;2021;10;9158.0;1;;;;;;
EHBK;LIMA;2021;10;3596.0;1;;;;;;
EHBD;EGPD;2021;10;7150.0;1;;;;;;
EHRD;LEAL;2021;10;76.869.807.692.307.600;52;;;;;;
EHAM;EHTW;2021;10;1190.25;4;;;;;;
EHAM;EDTB;2021;10;2814.0;1;;;;;;
EHAM;LFRK;2021;10;3773.0;1;;;;;;
EHMZ;EBMB;2021;10;1143.0;1;;;;;;
EHRD;EHRD;2021;10;1.996.887.323.943.660;142;;;;;;
EHAM;LPAR;2021;10;9.483.172.413.793.100;58;;;;;;
EHAM;ENUL;2021;10;4757.5;2;;;;;;
EHHV;LFQB;2021;10;6083.0;1;;;;;;
EHGG;EBCI;2021;10;2512.0;1;;;;;;
EHAM;LIMA;2021;10;4.702.425.925.925.920;54;;;;;;
EHAM;LDZA;2021;10;5.450.034.090.909.090;88;;;;;;
EHEH;EPKT;2021;10;5.003.545.454.545.450;22;;;;;;
EHRD;LFBX;2021;10;4382.5;4;;;;;;
EHAM;EVRA;2021;10;6.513.786.885.245.900;61;;;;;;
EHAM;LFCM;2021;10;4812.0;5;;;;;;
EHAM;LSZA;2021;10;4.615.375;8;;;;;;
EHRD;LFBE;2021;10;3928.0;1;;;;;;
EHTX;EHAL;2021;10;1373.0;1;;;;;;
EHRD;ENGM;2021;10;5281.0;3;;;;;;
EHGG;EHAM;2021;10;21.274.615.384.615.300;13;;;;;;
EHLE;EHRD;2021;10;21.041.428.571.428.500;7;;;;;;
EHHV;EHHV;2021;10;3.023.346.153.846.150;26;;;;;;
EHAM;EGTE;2021;10;4952.0;1;;;;;;
