ADES,year,avg_delay_departure,avg_delay_destination,avg_total_delay
EFRO,2018,214.28571428571428,304.85714285714283,519.1428571428571
LESO,2016,-454.0,-485.0,-939.0
EHAM,2015,512.25,797.85,1310.1
EGAA,2019,624.2137931034483,774.6206896551724,1398.8344827586207
ENCN,2018,246.59259259259258,312.986531986532,559.5791245791246
EDDG,2016,651.8333333333334,375.1666666666667,1027.0
EKKA,2016,216.0,692.0,908.0
EDDR,2016,239.0,384.0,623.0
EGCC,2015,210.1628817541112,-0.7337509788566954,209.4291307752545
LFTH,2015,178.96153846153845,66.03846153846153,245.0
EDDG,2015,-380.2857142857143,-509.42857142857144,-889.7142857142857
LGIR,2019,620.24,416.2942857142857,1036.5342857142857
LFMN,2018,516.1641168289291,-64.29346314325451,451.87065368567454
LEZL,2015,268.4575163398693,274.54901960784315,543.0065359477125
EKOD,2015,60.0,-529.0,-469.0
LPPI,2016,105.0,36.0,141.0
EGCN,2019,453.967032967033,682.7912087912088,1136.7582417582419
EBOS,2016,221.5,-34.5,187.0
LIRA,2019,569.6288659793814,436.4329896907216,1006.0618556701031
LRIA,2019,396.47222222222223,469.6388888888889,866.1111111111111
LIRF,2018,603.5968280467446,195.1652754590985,798.762103505843
LJLJ,2018,559.0213903743315,513.8877005347593,1072.909090909091
EHGG,2018,365.3,367.0,732.3
LIBD,2015,251.16,249.98,501.14
LFBE,2015,353.97872340425533,76.65957446808511,430.63829787234044
LOWI,2015,-29.242798353909464,-232.99588477366254,-262.238683127572
EIDW,2019,538.52,483.92123076923076,1022.4412307692307
EDDP,2019,428.5585106382979,27.52127659574468,456.07978723404256
EGNT,2018,143.69979296066253,195.3167701863354,339.01656314699795
EDDW,2018,198.30749354005167,30.43152454780362,228.7390180878553
LGAV,2018,739.1982608695652,293.13739130434783,1032.335652173913
EDDM,2016,233.37646402677078,390.6553262688232,624.031790295594
LFTH,2016,266.38461538461536,198.0,464.38461538461536
EGAC,2016,98.87619047619047,128.62857142857143,227.5047619047619
EBBR,2019,364.15695792880257,530.3834951456311,894.5404530744337
EHBK,2018,498.8,893.2,1392.0
LROP,2015,337.25868055555554,79.65798611111111,416.9166666666667
LOWW,2018,630.6976102941177,710.2931985294117,1340.9908088235295
LEST,2016,998.6,988.2,1986.8
LIMJ,2019,368.3151515151515,342.08484848484846,710.4
LOWG,2019,411.88495575221236,453.13274336283183,865.0176991150443
ESST,2019,60.0,145.0,205.0
EIDW,2015,323.73466981132077,217.56721698113208,541.3018867924528
EDDB,2015,-126.66237942122187,-299.0996784565916,-425.7620578778135
EGPE,2018,236.16417910447763,67.43283582089552,303.5970149253731
EPLB,2018,395.65714285714284,567.6571428571428,963.3142857142857
LERS,2016,527.68,335.12,862.8
LFPO,2019,580.3815028901735,481.08670520231215,1061.4682080924856
EPWR,2019,316.53179190751445,53.79190751445087,370.32369942196533
LIPX,2019,496.41284403669727,427.35779816513764,923.7706422018349
EKBI,2015,-13.480801335559265,79.58597662771285,66.10517529215359
EHEH,2018,744.1764705882352,985.7058823529412,1729.8823529411766
LPMA,2016,50.32941176470588,87.14117647058823,137.47058823529412
LGAV,2016,393.3389423076923,111.74038461538461,505.0793269230769
LGMK,2015,1546.0,1541.3125,3087.3125
EGCC,2019,471.2334235453315,381.22598105548036,852.4594046008119
ENCN,2019,285.5506756756757,500.1587837837838,785.7094594594595
LFBO,2016,424.51724137931035,262.7866379310345,687.3038793103449
LFRN,2019,722.6590909090909,549.1515151515151,1271.810606060606
ENBR,2018,231.31027253668762,159.89517819706498,391.2054507337526
ESMS,2018,-100.0,364.0,264.0
LEPA,2015,355.23598820059,313.89970501474926,669.1356932153392
LSGG,2015,362.58358358358356,212.25725725725727,574.8408408408409
LDZA,2015,354.49787234042554,492.6255319148936,847.1234042553192
LZIB,2015,160.0,-123.33333333333333,36.666666666666664
LICB,2019,102.0,4.0,106.0
LEMG,2016,481.74364896073905,586.0254041570439,1067.769053117783
LFPG,2019,578.431506849315,556.4705479452055,1134.9020547945206
LOWI,2019,192.91240875912408,225.0109489051095,417.92335766423355
EDDH,2018,380.1067961165049,318.04299583911234,698.1497919556172
EKYT,2016,86.20722891566265,235.7397590361446,321.9469879518072
LGBL,2016,-73.33333333333333,-68.88888888888889,-142.22222222222223
LGKC,2016,-30.0,-100.5,-130.5
LIEA,2015,200.0952380952381,-3.1904761904761907,196.9047619047619
LEMD,2018,511.62240663900417,670.3327800829876,1181.9551867219916
EFHK,2016,311.44776119402985,313.18905472636817,624.636815920398
ESSA,2019,453.40557553956836,575.9784172661871,1029.3839928057555
LIMC,2019,593.2331002331002,167.3092463092463,760.5423465423465
LFGA,2019,420.0,15.0,435.0
LPPR,2016,668.740412979351,573.7551622418879,1242.495575221239
ENKR,2015,1140.0,1528.0,2668.0
LBBG,2018,1076.5588235294117,466.97058823529414,1543.5294117647059
EGSS,2015,43.256410256410255,214.75498575498577,258.011396011396
LFBO,2019,544.7761904761904,489.0,1033.7761904761905
LIEO,2019,328.40909090909093,-341.85227272727275,-13.443181818181818
EHAM,2019,489.2142857142857,394.95238095238096,884.1666666666666
EPWR,2016,349.53125,25.875,375.40625
LIRF,2015,332.24216524216524,428.2286324786325,760.4707977207977
LFMK,2015,451.875,384.75,836.625
LFBD,2019,416.03365384615387,613.0480769230769,1029.0817307692307
LKMT,2016,1350.0,1057.5,2407.5
LBSF,2015,479.6292682926829,572.6146341463415,1052.2439024390244
LHDC,2015,150.05405405405406,52.027027027027025,202.0810810810811
EPGD,2015,-39.38392857142857,-641.9196428571429,-681.3035714285714
LPFR,2019,359.8857142857143,253.42857142857142,613.3142857142857
EGLL,2019,373.52938517179024,1255.76582278481,1629.2952079566003
LFSB,2018,323.4645441389291,-55.67583212735166,267.78871201157745
EGFF,2016,76.96470588235294,296.4117647058824,373.3764705882353
LIPX,2015,283.27450980392155,607.0392156862745,890.3137254901961
LFPO,2015,334.44594594594594,685.5405405405405,1019.9864864864865
EPMO,2019,199.3015873015873,-114.73015873015873,84.57142857142857
LEPA,2019,727.2992125984252,622.6318897637796,1349.9311023622047
EGCN,2018,202.85470085470087,555.5982905982906,758.4529914529915
EGBE,2016,17.50943396226415,-300.3207547169811,-282.811320754717
EDDK,2016,414.2105263157895,-55.05263157894737,359.1578947368421
LIML,2015,110.7731196054254,257.1023427866831,367.8754623921085
ENTO,2019,323.3389121338912,254.51046025104603,577.8493723849373
EHWO,2019,671.5,866.75,1538.25
LEAL,2018,529.766447368421,545.2905701754386,1075.0570175438597
LIPH,2016,220.20833333333334,72.66666666666667,292.875
LIBP,2016,600.0,288.0,888.0
EGSC,2015,-168.0,157.0,-11.0
LOWG,2015,780.0,815.0,1595.0
ENZV,2018,195.05904761904762,53.81333333333333,248.87238095238095
LFOK,2016,-330.0,-280.0,-610.0
EGVN,2015,150.0,-253.0,-103.0
ENVA,2018,107.27152317880795,229.2086092715232,336.4801324503311
LKPD,2018,80.0,-108.33333333333333,-28.333333333333332
ESMS,2016,393.3,411.95,805.25
LGTS,2015,372.46753246753246,200.72727272727272,573.1948051948052
LWSK,2019,729.734693877551,358.55102040816325,1088.2857142857142
EFKT,2019,300.0967741935484,497.64516129032256,797.741935483871
EGAC,2018,191.02702702702703,142.7927927927928,333.8198198198198
EGGD,2015,216.51355661881976,329.6921850079745,546.2057416267943
LEBB,2015,203.64583333333334,168.06666666666666,371.7125
EDDL,2018,377.97746967071055,340.6967071057192,718.6741767764298
LDOS,2018,900.0,-2858.0,-1958.0
ESOE,2016,510.0,765.0,1275.0
EDDM,2019,627.2069950035689,764.4403997144897,1391.6473947180584
LFLC,2019,764.5735294117648,503.1617647058824,1267.735294117647
ESSP,2018,-160.0,104.66666666666667,-55.333333333333336
LFQB,2019,240.0,71.0,311.0
LFLC,2018,568.2622950819672,585.5901639344262,1153.8524590163934
LGIR,2018,723.4727793696275,434.15759312320915,1157.6303724928366
EGAA,2016,521.8965517241379,649.1034482758621,1171.0
EGSC,2016,180.0,602.0,782.0
EGBB,2019,416.3308943089431,155.02926829268293,571.360162601626
EDDS,2018,440.24107142857144,15.678571428571429,455.91964285714283
LMML,2018,997.6379310344828,649.764367816092,1647.4022988505747
LHBP,2016,285.25129533678756,-9.432642487046632,275.81865284974094
ENML,2015,510.0,920.5,1430.5
LFSB,2019,345.42432432432435,101.21891891891892,446.64324324324326
EDDG,2019,-56.15277777777778,59.486111111111114,3.3333333333333335
EICK,2018,196.7391304347826,298.66847826086956,495.4076086956522
LIPZ,2016,272.2861635220126,97.86477987421384,370.1509433962264
EKCH,2015,124.75711311589174,-30.990978487161694,93.76613462873004
EDDT,2015,156.49546044098574,219.35278858625162,375.84824902723733
EPKK,2015,79.9673202614379,100.84967320261438,180.81699346405227
LIMJ,2016,80.07317073170732,193.6829268292683,273.7560975609756
LFRN,2016,262.8817204301075,642.0,904.8817204301075
LGKL,2016,637.5,658.5,1296.0
EPKT,2015,75.02054794520548,-36.67123287671233,38.34931506849315
LIRF,2019,649.7083333333334,255.95238095238096,905.6607142857143
LIPH,2018,468.75925925925924,234.3148148148148,703.074074074074
EGPE,2016,131.46153846153845,-224.88888888888889,-93.42735042735043
EPGD,2016,-64.55963302752293,-483.57798165137615,-548.1376146788991
LEZG,2015,278.77358490566036,254.62264150943398,533.3962264150944
LEVC,2015,240.2910447761194,81.78731343283582,322.07835820895525
LYBE,2016,468.38388625592415,424.0047393364929,892.388625592417
LEGE,2019,542.8461538461538,350.4951923076923,893.3413461538462
EFHK,2015,269.61241610738256,262.3724832214765,531.9848993288591
LGSM,2016,-27.272727272727273,-245.45454545454547,-272.72727272727275
LIML,2016,233.69147659063626,428.3373349339736,662.0288115246099
ENAL,2016,69.38207547169812,229.2311320754717,298.6132075471698
EGJJ,2015,-45.833333333333336,-499.6666666666667,-545.5
ESSD,2015,744.0,93.4,837.4
ESGG,2018,173.15781710914453,167.2197640117994,340.37758112094394
EGBB,2018,395.6442234123948,36.26702371843918,431.911247130834
EGAA,2018,661.831081081081,742.1081081081081,1403.9391891891892
LIBD,2018,707.6875,654.375,1362.0625
LEVT,2016,446.0,-28.0,418.0
ESTA,2015,1260.0,1185.0,2445.0
EGSS,2019,333.4576687116564,525.3656441717792,858.8233128834356
ENTC,2019,60.0,251.5,311.5
LIBR,2019,395.69354838709677,403.38709677419354,799.0806451612904
EDDW,2015,5.428927680798005,-88.98004987531172,-83.55112219451371
EHEH,2015,-484.375,-507.08653846153845,-991.4615384615385
LSZH,2019,659.3557692307693,678.4310897435897,1337.786858974359
LFMN,2019,469.76074498567334,88.72349570200574,558.4842406876791
LFST,2016,142.52134146341464,448.7560975609756,591.2774390243902
LGSR,2016,236.47058823529412,58.470588235294116,294.94117647058823
EFIV,2019,96.33333333333333,321.5,417.8333333333333
BIKF,2018,966.0657534246575,426.6767123287671,1392.7424657534248
LGRP,2016,437.83898305084745,117.83050847457628,555.6694915254237
LPFR,2015,206.31272727272727,206.67818181818183,412.9909090909091
LPFR,2016,296.7888707037643,112.75122749590835,409.5400981996727
LFBD,2015,201.17635658914728,288.4031007751938,489.57945736434107
LDSP,2015,153.44117647058823,61.529411764705884,214.97058823529412
ENVA,2019,220.79734219269102,580.1395348837209,800.936877076412
EDDB,2019,422.9484240687679,24.38681948424069,447.3352435530086
LGTS,2019,641.277108433735,563.4518072289156,1204.7289156626507
LOWS,2016,-54.58571428571429,-321.7214285714286,-376.3071428571429
EGTE,2015,52.81666666666667,-256.9166666666667,-204.1
LEGR,2015,795.5,856.5,1652.0
LIRQ,2019,566.8340707964602,822.929203539823,1389.763274336283
EPKT,2019,137.67261904761904,114.55357142857143,252.22619047619048
EDDP,2018,368.92432432432435,63.42702702702703,432.35135135135135
LYNI,2018,222.85714285714286,5.857142857142857,228.71428571428572
LELC,2018,451.2,-93.24,357.96
EGKK,2018,480.32864238410593,683.0604304635762,1163.3890728476822
LEVT,2015,-1140.0,-662.0,-1802.0
EPMO,2018,161.921875,-59.609375,102.3125
LIRN,2016,358.0975609756098,384.5325203252033,742.630081300813
ESGG,2016,107.55535390199637,163.88747731397459,271.44283121597095
EPLB,2016,463.7352941176471,624.4705882352941,1088.2058823529412
EGHH,2016,802.3333333333334,1132.2222222222222,1934.5555555555557
LFLS,2019,252.28571428571428,234.28571428571428,486.57142857142856
LIME,2016,323.08490566037733,455.9339622641509,779.0188679245283
ENAL,2018,229.89893617021278,181.0904255319149,410.98936170212767
EGTE,2018,433.5970149253731,169.3582089552239,602.955223880597
EGNM,2016,143.6647509578544,104.15708812260536,247.82183908045977
LIRQ,2016,374.09725685785537,720.4837905236908,1094.581047381546
EDDF,2015,188.6987557301899,174.2724296005239,362.9711853307138
EGNT,2015,68.38172043010752,107.12724014336918,175.5089605734767
EICK,2016,-14.111627906976745,-105.92093023255813,-120.03255813953488
LRCL,2015,139.2608695652174,70.41304347826087,209.67391304347825
EDDF,2018,487.71269951422624,364.6648160999306,852.3775156141569
EETN,2018,473.8888888888889,272.60493827160496,746.4938271604939
EHGG,2016,388.8333333333333,166.61111111111111,555.4444444444445
LEMG,2015,258.05139500734214,331.87518355359765,589.9265785609398
EICK,2015,217.04072398190044,171.60633484162895,388.6470588235294
LPMA,2019,404.1625,579.575,983.7375
EDDT,2018,376.1037851037851,435.51770451770454,811.6214896214897
LGSA,2016,847.9508196721312,675.2622950819672,1523.2131147540983
LIRN,2015,130.93430656934308,189.93430656934308,320.86861313868616
LICT,2015,533.8148148148148,329.6296296296296,863.4444444444445
LIML,2018,413.97241379310344,475.71724137931034,889.6896551724138
EGGP,2018,173.14859437751005,-115.53413654618474,57.6144578313253
EVRA,2016,258.5748031496063,290.7755905511811,549.3503937007874
LGMT,2015,-68.72727272727273,-314.27272727272725,-383.0
LFMQ,2015,660.0,740.0,1400.0
EDDW,2016,61.125,-5.935,55.19
LIEO,2015,337.3157894736842,176.31578947368422,513.6315789473684
EGPE,2019,295.7263157894737,308.12631578947367,603.8526315789474
EGAC,2019,314.6818181818182,354.6545454545454,669.3363636363637
LGKO,2016,90.41269841269842,-120.32539682539682,-29.91269841269841
ENVA,2016,137.4920634920635,373.3206349206349,510.8126984126984
EDDC,2019,290.1709401709402,387.7008547008547,677.8717948717949
EFRO,2019,-42.3,115.1,72.8
ENGM,2019,447.50400801603206,423.4178356713427,870.9218436873748
LDDU,2019,419.80392156862746,332.921568627451,752.7254901960785
EKCH,2018,291.2844574780059,178.20058651026392,469.4850439882698
ENGM,2016,314.3838484546361,242.5074775672981,556.8913260219342
LIPZ,2015,159.98852459016393,58.93934426229508,218.92786885245903
ENBR,2015,114.36790606653621,9.021526418786692,123.3894324853229
LSZH,2018,716.625960061444,531.2603686635945,1247.8863287250383
LRTR,2018,267.57142857142856,189.42857142857142,457.0
EGHH,2015,-16.425925925925927,-223.27777777777777,-239.7037037037037
EVRA,2019,164.74914089347078,472.68384879725085,637.4329896907217
LDZA,2016,372.49785407725324,473.9914163090129,846.4892703862661
LGKP,2015,603.0,508.5,1111.5
LFML,2018,711.4881516587677,466.79857819905214,1178.2867298578199
EDFH,2018,-465.3333333333333,-587.3333333333334,-1052.6666666666667
LICC,2019,598.9186602870814,327.8899521531101,926.8086124401914
EPWA,2018,617.9090909090909,140.61363636363637,758.5227272727273
LFBT,2016,-53.333333333333336,-106.11111111111111,-159.44444444444446
EBBR,2018,323.812091503268,428.70588235294116,752.5179738562091
EFKT,2018,-35.483870967741936,142.58064516129033,107.09677419354838
LFLS,2018,556.5,966.0,1522.5
EGNV,2016,25.194528875379937,158.89361702127658,184.08814589665653
EDDN,2015,190.47524752475246,276.9975247524753,467.4727722772277
EYVI,2015,258.7683615819209,317.80790960451975,576.5762711864406
LEVC,2016,529.8315789473684,401.5210526315789,931.3526315789474
LDDU,2015,360.88235294117646,374.7647058823529,735.6470588235294
LEMG,2019,508.64113980409616,523.3686553873553,1032.0097951914515
EPWA,2019,660.7247259439707,321.3520097442144,982.0767356881852
EGNM,2019,346.8516129032258,449.63870967741934,796.4903225806452
LDZA,2019,1130.6293103448277,853.8189655172414,1984.448275862069
EDDM,2018,539.8536285362853,564.739237392374,1104.5928659286592
LRCL,2018,718.1320754716982,638.7169811320755,1356.8490566037735
EDDT,2016,305.8964143426295,403.91500664010624,709.8114209827357
EGPD,2015,42.019867549668874,97.93377483443709,139.95364238410596
ESMS,2015,645.925925925926,724.1851851851852,1370.111111111111
EFHK,2018,345.65724815724815,335.6818181818182,681.3390663390663
LFRS,2016,484.3534743202417,619.7250755287009,1104.0785498489427
LEZG,2016,298.78333333333336,406.3,705.0833333333334
LEAL,2019,585.5612565445026,617.2586387434555,1202.8198952879582
EDDS,2016,286.01395348837207,49.034108527131785,335.0480620155039
LQTZ,2016,608.1714285714286,542.1714285714286,1150.3428571428572
LEBL,2018,697.507862550961,701.8171228887595,1399.3249854397204
LFPO,2016,443.7637362637363,773.7032967032967,1217.467032967033
LEAL,2016,473.28998699609883,563.8764629388817,1037.1664499349804
EGGD,2016,295.4613095238095,336.2202380952381,631.6815476190476
EGBB,2015,133.84501480750248,-222.5903257650543,-88.74531095755182
ESMX,2019,145.45098039215685,419.29411764705884,564.7450980392157
LYBE,2019,1009.6019108280254,911.0382165605096,1920.6401273885351
LEST,2019,884.9411764705883,938.2941176470588,1823.235294117647
EGCC,2018,442.12181693048865,274.66207845836203,716.7838953888506
EDDN,2018,357.59708737864077,442.80582524271847,800.4029126213592
EGBB,2016,219.31835786212238,-175.10457010069715,44.21378776142525
EHEH,2016,-388.3013698630137,-229.23287671232876,-617.5342465753424
LGSR,2015,100.0,94.26666666666667,194.26666666666668
ESPA,2015,840.0,593.0,1433.0
ELLX,2018,319.2447916666667,299.27430555555554,618.5190972222222
LGTS,2018,686.1393939393939,433.6606060606061,1119.8
LIRP,2016,444.1194029850746,588.5771144278607,1032.6965174129352
EPKK,2016,165.7062706270627,94.64686468646865,260.35313531353137
LDPL,2016,409.1333333333333,409.0,818.1333333333333
LGPZ,2015,110.66666666666667,-144.8,-34.13333333333333
EGAC,2015,143.08536585365854,168.23170731707316,311.3170731707317
EGBE,2015,-127.64285714285714,-538.7380952380952,-666.3809523809524
EDFH,2015,235.91304347826087,-96.47826086956522,139.43478260869566
LYNI,2016,94.26666666666667,108.8,203.06666666666666
LEVD,2016,600.0,412.0,1012.0
EDLP,2016,1140.0,1608.3333333333333,2748.3333333333335
LHBP,2015,268.44428364688855,-48.86975397973951,219.57452966714905
LFOP,2019,180.0,505.0,685.0
EDDK,2019,2508.0,1903.2,4411.2
LHBP,2018,464.46123521682,169.65965834428383,634.1208935611038
LIRA,2016,332.3679245283019,128.0754716981132,460.4433962264151
EPKT,2016,210.93939393939394,129.1969696969697,340.1363636363636
EGPK,2015,-270.0,-527.5,-797.5
LJLJ,2019,541.4968152866242,460.8216560509554,1002.3184713375796
LEZG,2019,-564.0833333333334,384.05555555555554,-180.02777777777777
EKBI,2018,200.4983552631579,301.94901315789474,502.44736842105266
EDDN,2016,230.4275,375.725,606.1525
LEIB,2015,252.16023738872403,197.52225519287833,449.6824925816024
LICA,2015,-260.0,-177.44444444444446,-437.44444444444446
EDDR,2015,85.66666666666667,-445.0,-359.3333333333333
LFLY,2019,-60.0,583.0,523.0
LIPX,2018,500.1621621621622,370.8378378378378,871.0
ELLX,2015,147.7378640776699,240.73398058252428,388.47184466019417
ENTC,2018,420.0,348.0,768.0
EKEB,2016,18.25,-74.625,-56.375
LGKL,2015,720.0,461.25,1181.25
EDDH,2019,289.50139275766014,328.97214484679665,618.4735376044569
ESSL,2018,167.320987654321,259.75308641975306,427.0740740740741
LBWN,2018,656.1951219512196,332.0487804878049,988.2439024390244
EDDM,2015,97.149375,168.50875,265.658125
LERS,2015,287.7894736842105,105.70175438596492,393.49122807017545
EGNJ,2015,-19.295321637426902,341.66959064327483,322.37426900584796
EBCI,2015,-69.66666666666667,36.333333333333336,-33.333333333333336
LGSK,2016,461.25,407.1875,868.4375
LFSB,2015,64.99421128798842,-196.09406657018815,-131.0998552821997
EGSH,2015,-69.05052631578947,-212.88631578947368,-281.93684210526317
LYBE,2015,414.19545454545454,339.41818181818184,753.6136363636364
ENAL,2019,210.84699453551912,422.92896174863387,633.775956284153
EBCI,2019,-85.25,-155.0,-240.25
LGKF,2016,164.34782608695653,70.6086956521739,234.95652173913044
EGNX,2019,455.6442953020134,266.77852348993287,722.4228187919463
EDDV,2018,271.2769230769231,131.03516483516484,402.3120879120879
LIEA,2018,1108.8309859154929,716.9154929577464,1825.7464788732395
ESNU,2016,180.0,297.0,477.0
ESNZ,2019,840.0,466.0,1306.0
EKCH,2016,165.40683430045132,96.39136041263701,261.7981947130883
EGPF,2016,280.87934186471665,559.0274223034735,839.9067641681901
LGRP,2015,488.3652173913043,217.6695652173913,706.0347826086957
LFPG,2015,179.896529562982,199.02956298200513,378.92609254498717
EINN,2019,15.0,-232.25,-217.25
LEGE,2018,612.4634146341464,348.1268292682927,960.590243902439
ESMX,2018,57.24050632911393,319.62025316455697,376.8607594936709
LMML,2017,594.4302325581396,515.4825581395348,1109.9127906976744
LZIB,2019,317.2962962962963,198.66666666666666,515.9629629629629
LIBD,2017,542.8,493.9904761904762,1036.7904761904763
ENGM,2017,337.76879162702187,291.82492863939103,629.5937202664129
LWSK,2017,550.5128205128206,364.8205128205128,915.3333333333334
LIRF,2017,442.9930875576037,301.6689708141321,744.6620583717358
ENEV,2017,-263.5,1742.5,1479.0
EDDH,2017,260.3825597749648,282.1589310829817,542.5414908579465
ENSB,2015,660.0,205.0,865.0
EDHL,2019,-300.0,38.0,-262.0
LFJL,2017,157.0,1009.0,1166.0
EDDL,2017,343.8561403508772,344.4245614035088,688.280701754386
LFBH,2019,420.0,879.0,1299.0
ESNQ,2016,240.0,188.0,428.0
LIRP,2017,492.953125,668.9921875,1161.9453125
LIMF,2017,274.45344129554655,592.65991902834,867.1133603238867
LOWS,2015,-112.97457627118644,-529.771186440678,-642.7457627118644
EPWA,2017,450.0128040973111,122.17669654289372,572.1895006402049
EGKK,2017,557.239059967585,731.9529983792545,1289.1920583468395
EGHH,2018,497.5,2033.0,2530.5
LOWW,2017,428.55439924314095,639.077578051088,1067.631977294229
EBLG,2017,247.2,212.5,459.7
LEZG,2017,906.6274509803922,891.9607843137255,1798.5882352941176
LDOS,2017,-20.0,-499.3333333333333,-519.3333333333334
EDDG,2017,-84.7,-47.1,-131.8
LFPG,2017,434.23133333333334,453.476,887.7073333333333
LBPD,2016,60.0,-344.0,-284.0
LFLB,2015,1451.090909090909,1843.6363636363637,3294.7272727272725
LFLX,2019,-40.0,205.0,165.0
EGFF,2017,39.988269794721404,290.91788856304987,330.90615835777123
LFRB,2019,403.4736842105263,477.92105263157896,881.3947368421053
LEJR,2017,120.0,1536.0,1656.0
ENBR,2017,236.77801268498942,18.355179704016912,255.13319238900635
LFPO,2017,455.25888324873097,430.24365482233503,885.5025380710659
EPKT,2017,224.4,164.3942857142857,388.7942857142857
EPLL,2017,-244.05555555555554,-375.0,-619.0555555555555
ETNL,2017,780.0,747.0,1527.0
LEVC,2017,308.125,177.234375,485.359375
LEAL,2017,392.4957805907173,465.1677215189873,857.6635021097046
EDDF,2017,419.9949892627058,313.8503937007874,733.8453829634932
LOWS,2017,-15.80794701986755,-414.27152317880797,-430.0794701986755
EGNJ,2017,75.57317073170732,502.8780487804878,578.4512195121952
LICC,2017,411.8040201005025,374.0,785.8040201005025
LSZR,2018,1288.0,3180.0,4468.0
LFST,2017,229.540625,462.15625,691.696875
EFRO,2017,-292.5,-118.33333333333333,-410.8333333333333
EGLF,2017,-420.0,-375.0,-795.0
LFLB,2016,669.2307692307693,1013.8461538461538,1683.076923076923
LFRS,2017,519.7337461300309,572.7058823529412,1092.4396284829722
LPPT,2017,581.141568981064,629.4995491433724,1210.6411181244364
LSZB,2017,108.06976744186046,-484.2906976744186,-376.22093023255815
LRBC,2016,-720.0,-1161.5,-1881.5
LFOK,2019,-330.0,-94.0,-424.0
EGPK,2019,-644.0,-484.0,-1128.0
LBWN,2017,308.30434782608694,51.608695652173914,359.9130434782609
EYVI,2017,401.6842105263158,564.9578947368421,966.6421052631579
LIMJ,2015,740.0,681.0,1421.0
LSZH,2017,493.04354587869364,437.2301710730949,930.2737169517885
LEBL,2017,572.6146369353917,661.2681532304174,1233.882790165809
EYKA,2017,49.1,76.1,125.2
EPGD,2017,178.6386554621849,-115.80672268907563,62.831932773109244
LOWL,2017,-600.0,-1200.0,-1800.0
LRIA,2016,-240.0,-463.0,-703.0
LPFR,2017,287.10401188707283,97.2035661218425,384.3075780089153
LRCL,2017,510.1041666666667,478.6666666666667,988.7708333333334
EDDP,2017,241.29347826086956,-29.96195652173913,211.33152173913044
EGHH,2017,930.0,3804.0,4734.0
EKBI,2017,181.1677966101695,268.2949152542373,449.4627118644068
EGNV,2017,49.2626582278481,161.42088607594937,210.68354430379748
EPPO,2017,538.1590909090909,470.5681818181818,1008.7272727272727
LHPR,2016,-630.0,-1180.0,-1810.0
LIRA,2017,468.08474576271186,295.49152542372883,763.5762711864406
LGSA,2017,652.4923076923077,514.6461538461539,1167.1384615384616
EDDM,2017,372.7448233861145,491.6266747868453,864.3714981729598
EDDB,2017,263.8378378378378,96.75184275184276,360.5896805896806
EGNX,2017,271.2378048780488,-8.481707317073171,262.7560975609756
LIBR,2017,526.3529411764706,379.47058823529414,905.8235294117648
EDDT,2017,388.17076700434154,468.5672937771346,856.7380607814761
LHDC,2017,352.4878048780488,354.7560975609756,707.2439024390244
LYBE,2017,688.183266932271,705.9521912350598,1394.1354581673306
LFBZ,2019,720.0,3091.0,3811.0
EGJB,2017,205.0,-35.0,170.0
EGCC,2017,422.3828798938288,213.2322495023225,635.6151293961512
EDDK,2018,206.66666666666666,-134.33333333333334,72.33333333333333
EGAA,2017,381.5810810810811,447.60135135135135,829.1824324324324
ENTC,2017,-240.0,134.0,-106.0
EPKK,2017,220.75882352941176,169.64411764705883,390.40294117647056
LBBG,2017,276.9811320754717,56.339622641509436,333.3207547169811
LIEO,2017,474.05797101449275,145.42028985507247,619.4782608695652
LSGS,2018,60.0,-374.0,-314.0
ENTO,2017,243.7659574468085,152.76170212765956,396.5276595744681
LFBO,2017,302.2224770642202,184.72477064220183,486.947247706422
LIME,2017,342.05128205128204,503.2649572649573,845.3162393162393
EINN,2018,640.0,-1792.0,-1152.0
EGLL,2017,525.4817415730337,1208.0346441947565,1733.5163857677903
EFKT,2016,9.23076923076923,110.92307692307692,120.15384615384616
LRIA,2018,579.8888888888889,764.9444444444445,1344.8333333333333
LKPR,2017,318.0555041628122,180.13968547641073,498.1951896392229
EPWR,2017,324.4927536231884,32.94202898550725,357.4347826086956
ESMS,2019,7.0,-1064.0,-1057.0
ESGG,2017,213.14728682170542,225.16124031007752,438.30852713178297
EDDW,2017,151.02583979328165,37.958656330749356,188.984496124031
EVRA,2017,342.4022988505747,400.7701149425287,743.1724137931035
LKMT,2017,1140.0,655.5,1795.5
LELC,2017,226.87878787878788,-368.1212121212121,-141.24242424242425
LERL,2019,260.0,480.0,740.0
EKEB,2017,135.0,-68.5,66.5
ESSD,2017,285.0,-351.25,-66.25
EGLC,2017,231.94687983496647,409.86848891181023,641.8153687467767
EIDW,2017,383.4624759461193,297.34509300833867,680.807568954458
LZIB,2017,240.0,-76.0,164.0
ETNG,2018,1475.0,347.0,1822.0
LKTB,2017,67.96,-110.4,-42.44
EGWU,2015,-1680.0,-1117.0,-2797.0
EHBK,2017,-31.444444444444443,168.16666666666666,136.72222222222223
EFIV,2015,-300.0,-165.33333333333334,-465.3333333333333
LIMC,2017,392.25794392523363,488.3514018691589,880.6093457943925
EDDK,2017,324.6,-460.06666666666666,-135.46666666666667
LFMT,2017,303.13868613138686,23.64963503649635,326.7883211678832
LJLJ,2017,421.4689655172414,694.1379310344828,1115.606896551724
