ADEP,ADES,year,avg_delay_departure,avg_delay_destination,avg_total_delay,avg_filed_duration,avg_actual_duration
EHEH,LATI,2020,-128.3,-170.9,-299.2,8458.9,8159.7
EHAM,EDHI,2021,-1035.0,-273.0,-1308.0,2554.75,1246.75
EHBK,LFPG,2021,735.5,446.5,1182.0,3472.5,4654.5
EHAM,ENVA,2021,16.851063829787233,348.7163120567376,365.5673758865248,7228.156028368794,7593.723404255319
EHEH,LIBR,2020,-277.8666666666667,-348.2,-626.0666666666667,8210.533333333333,7584.466666666666
EHRD,EGPD,2020,-276.5,-1276.0,-1552.5,6090.0,4537.5
EHAM,LFMN,2020,-34.57857142857143,-83.81785714285714,-118.39642857142857,6490.510714285714,6372.114285714286
EHEH,LHBP,2021,123.61764705882354,77.05882352941177,200.6764705882353,6422.245098039216,6622.921568627451
EHAM,LOWW,2020,67.52898550724638,425.57246376811594,493.1014492753623,5327.966183574879,5821.067632850241
EHEH,EIDW,2020,-347.72,-951.08,-1298.8,6032.16,4733.36
EHRD,EDDM,2020,-240.0,2297.0,2057.0,4692.0,6749.0
EHBK,LGPZ,2021,-360.0,-408.0,-768.0,9630.0,8862.0
EHEH,LPPT,2021,247.78494623655914,238.27956989247312,486.06451612903226,9862.806451612903,10348.870967741936
EHAM,LMML,2021,1173.7096774193549,1269.0645161290322,2442.7741935483873,9939.58064516129,12382.354838709678
EHBK,LGAV,2020,60.0,-7249.0,-7189.0,18144.0,10955.0
EHBK,LFAC,2020,60.0,-24.0,36.0,2805.0,2841.0
EHTW,EDDF,2020,-1500.0,-1967.0,-3467.0,3643.0,176.0
EHAM,EGFF,2021,37.741379310344826,73.67241379310344,111.41379310344827,4268.879310344828,4380.293103448276
EHAM,LFPG,2020,29.736526946107784,133.78922155688622,163.52574850299402,3458.271856287425,3621.797604790419
EHAM,EDDH,2020,-119.51381215469613,-244.04419889502762,-363.55801104972375,3416.9364640883978,3053.3784530386743
EHAM,EETN,2020,-185.87037037037038,116.44444444444444,-69.42592592592592,7549.962962962963,7480.537037037037
EHAM,EDDP,2020,118.03664921465969,144.4240837696335,262.4607329842932,4177.240837696335,4439.701570680629
EHBK,ENGM,2020,-415.0,-616.5833333333334,-1031.5833333333333,6150.333333333333,5118.75
EHAM,ENTC,2020,-240.0,510.0,270.0,10109.0,10379.0
EHGG,EGSH,2020,-330.0,-776.5,-1106.5,4004.0,2897.5
EHAM,LEGE,2020,-381.85714285714283,165.28571428571428,-216.57142857142858,5993.571428571428,5777.0
EHAM,EDDL,2021,20.439093484419264,124.48441926345609,144.92351274787535,2266.331444759207,2411.254957507082
EHAM,LEGE,2021,142.8,365.0571428571429,507.85714285714283,6627.628571428571,7135.4857142857145
EHAM,LGSA,2021,403.0,629.7307692307693,1032.7307692307693,12014.76923076923,13047.5
EHEH,EPWA,2020,-128.4878048780488,-391.0975609756098,-519.5853658536586,6354.804878048781,5835.219512195122
EHEH,EDDK,2020,120.0,-527.0,-407.0,2854.0,2447.0
EHAM,LICC,2020,130.3768115942029,-178.7536231884058,-48.3768115942029,9836.101449275362,9787.72463768116
EHAM,ESSL,2020,-286.2170542635659,185.7829457364341,-100.43410852713178,5186.2558139534885,5085.821705426357
EHAM,LFBO,2020,41.89047619047619,154.0095238095238,195.9,5916.2,6112.1
EHEH,LPFR,2021,156.08333333333334,66.32638888888889,222.40972222222223,10363.444444444445,10585.854166666666
EHAM,LOWI,2020,105.04,142.7,247.74,4734.5,4982.24
EHRD,LEIB,2020,-195.0,-895.6,-1090.6,8811.0,7720.4
EHEH,EDDR,2021,240.0,270.0,510.0,2550.0,3060.0
EHEH,LEMD,2021,214.09677419354838,269.96774193548384,484.06451612903226,7923.580645161291,8407.645161290322
EHAM,LEPA,2020,-331.17910447761193,-7.597014925373134,-338.7761194029851,7575.223880597015,7236.44776119403
EHBK,LFJL,2020,-180.0,-34.0,-214.0,2202.0,1988.0
EHAM,LJLJ,2021,179.0857142857143,427.77142857142854,606.8571428571429,5549.771428571428,6156.628571428571
EHEH,LIRA,2021,294.8529411764706,194.7941176470588,489.6470588235294,6772.588235294118,7262.235294117647
EHAM,EPWA,2020,30.502906976744185,-56.82848837209303,-26.325581395348838,6277.218023255814,6250.892441860465
EHEH,LPFR,2020,40.85271317829457,-91.28682170542636,-50.434108527131784,10274.170542635658,10223.736434108527
EHEH,EKCH,2020,-506.90909090909093,-487.09090909090907,-994.0,4345.909090909091,3351.909090909091
EHAM,ENKR,2020,-240.0,1625.0,1385.0,11561.0,12946.0
EHAM,LFPB,2021,440.0,538.3333333333334,978.3333333333334,3162.6666666666665,4141.0
EHAM,LFST,2021,114.29113924050633,25.658227848101266,139.9493670886076,3954.3291139240505,4094.278481012658
EHGG,ENDU,2021,-600.0,-517.0,-1117.0,9300.0,8183.0
EHAM,EGVN,2021,240.0,-811.0,-571.0,5034.0,4463.0
EHRD,LGTS,2021,-300.0,-727.0,-1027.0,10066.0,9039.0
EHAM,LGSM,2021,241.5151515151515,410.030303030303,651.5454545454545,11507.0,12158.545454545454
EHEH,LGRP,2021,-38.2,-299.3333333333333,-337.53333333333336,12194.6,11857.066666666668
EHRD,LEAL,2020,-76.35820895522389,30.865671641791046,-45.492537313432834,8382.388059701492,8336.89552238806
EHBK,LBBG,2021,150.0,-639.5,-489.5,10702.0,10212.5
EHRD,LFPG,2021,360.0,137.0,497.0,3136.0,3633.0
EHBK,EGKK,2021,337.57142857142856,-225.42857142857142,112.14285714285714,4645.857142857143,4758.0
EHAM,LGKF,2021,358.03846153846155,755.5384615384615,1113.576923076923,9892.076923076924,11005.653846153846
EHEH,EPLB,2020,-303.7916666666667,-116.79166666666667,-420.5833333333333,6582.166666666667,6161.583333333333
EHRD,LOWS,2021,-503.5,-961.5,-1465.0,5027.916666666667,3562.9166666666665
EHAM,LATI,2021,-540.0,853.0,313.0,8810.0,9123.0
EHAM,LEVX,2020,-300.0,-613.0,-913.0,7849.0,6936.0
EHEH,EKKA,2020,720.0,419.6666666666667,1139.6666666666667,4492.333333333333,5632.0
EHAM,LIME,2020,-150.0,721.0,571.0,6163.5,6734.5
EHAM,ESMS,2021,376.0,2940.0,3316.0,3480.0,6796.0
EHAM,LIRA,2021,-1080.0,1134.0,54.0,5750.0,5804.0
EHEH,LGKO,2021,310.45454545454544,280.6363636363636,591.0909090909091,11631.772727272728,12222.863636363636
EHAM,EGCC,2020,-99.37629937629937,-253.3970893970894,-352.7733887733888,4084.798336798337,3732.024948024948
EHAM,LGSM,2020,-41.53846153846154,184.69230769230768,143.15384615384616,11300.384615384615,11443.538461538461
EHAM,EKKA,2021,-630.0,415.0,-215.0,2870.0,2655.0
EHAM,ENAL,2021,-16.361702127659573,174.2340425531915,157.87234042553192,6791.893617021276,6949.765957446809
EHEH,EVRA,2021,48.44,181.16,229.6,7321.36,7550.96
EHAM,EDDV,2020,-110.62721893491124,-69.47928994082841,-180.10650887573965,2926.248520710059,2746.1420118343194
EHRD,LEBL,2020,-108.78571428571429,-109.07142857142857,-217.85714285714286,6878.642857142857,6660.785714285715
EHAM,LFRT,2021,-360.0,-143.33333333333334,-503.3333333333333,5144.0,4640.666666666667
EHBK,LFRM,2021,41.0,-822.0,-781.0,5349.0,4568.0
EHGG,LFRT,2021,-480.0,-520.0,-1000.0,7522.0,6522.0
EHAM,EDDF,2021,63.47254150702427,-482.25031928480206,-418.77777777777777,3989.575989782886,3570.798212005109
EHRD,LEAL,2021,29.930434782608696,186.15652173913043,216.08695652173913,8378.84347826087,8594.93043478261
EHAM,EKYT,2020,-193.69189189189188,238.56756756756758,44.87567567567567,3807.8702702702703,3852.745945945946
EHEH,EYKA,2020,-369.1,-294.0,-663.1,7155.7,6492.6
EHEH,LFML,2020,-113.5,-179.66666666666666,-293.1666666666667,5315.5,5022.333333333333
EHAM,LIMJ,2020,-19.88235294117647,439.5098039215686,419.62745098039215,5582.549019607844,6002.176470588235
EHEH,LOWW,2020,-267.58730158730157,-147.9047619047619,-415.4920634920635,5242.984126984127,4827.492063492064
EHEH,LIRP,2020,-270.0357142857143,-113.35714285714286,-383.39285714285717,5491.428571428572,5108.035714285715
EHBK,EGKK,2020,-607.75,-1263.5,-1871.25,4593.75,2722.5
EHEH,LHDC,2021,141.3913043478261,-58.69565217391305,82.69565217391305,7087.782608695652,7170.478260869565
EHBK,EBCI,2021,60.0,-57.0,3.0,2091.0,2094.0
EHBK,EGLF,2021,-720.0,-647.0,-1367.0,3977.0,2610.0
EHAM,LIME,2021,-10.431818181818182,-358.29545454545456,-368.72727272727275,6016.340909090909,5647.613636363636
EHRD,LKTB,2021,-443.0,-1262.0,-1705.0,8298.0,6593.0
EHAM,LIEE,2021,112.92,260.0,372.92,7988.36,8361.28
EHBK,ESSA,2021,-180.0,-247.0,-427.0,6770.0,6343.0
EHRD,LRCK,2020,-410.0,-633.0,-1043.0,10351.833333333334,9308.833333333334
EHAM,LIPZ,2021,53.9013698630137,-265.47945205479454,-211.57808219178082,6065.77808219178,5854.2
EHAM,EGNM,2021,90.89542483660131,295.27450980392155,386.16993464052285,3585.8627450980393,3972.032679738562
EHAM,EGSY,2021,1558.0,2504.5,4062.5,4305.5,8368.0
EHEH,EYVI,2021,228.38297872340425,383.5744680851064,611.9574468085107,7233.489361702128,7845.446808510638
EHEH,LEMG,2020,-120.32075471698113,-185.66666666666666,-305.9874213836478,9795.031446540881,9489.044025157233
EHEH,LIRN,2020,-82.5,-253.5625,-336.0625,7666.1875,7330.125
EHAM,LFPG,2021,123.09454191033139,270.22124756335285,393.3157894736842,3457.106237816764,3850.4220272904486
EHAM,ENBR,2021,-51.208480565371026,78.31095406360424,27.102473498233216,5588.250883392227,5615.3533568904595
EHAM,LEPA,2021,369.9961685823755,487.28735632183907,857.2835249042146,8103.214559386974,8960.498084291188
EHEH,EYKA,2021,-180.0,-324.6666666666667,-504.6666666666667,7342.666666666667,6838.0
EHRD,LOWW,2020,-257.9,-227.4,-485.3,5412.7,4927.4
EHBK,LICC,2020,360.0,1.0,361.0,9032.0,9393.0
EHBK,EDDK,2021,1320.0,1038.0,2358.0,1974.0,4332.0
EHAM,LGIR,2021,302.7202380952381,270.8809523809524,573.6011904761905,12190.125,12763.72619047619
EHRD,LFBE,2021,18.08,-97.36,-79.28,5361.36,5282.08
EHAM,LIML,2021,-29.067622950819672,353.7950819672131,324.7274590163934,5100.831967213115,5425.559426229508
EHBK,EBLG,2021,-553.3333333333334,-584.5555555555555,-1137.888888888889,1197.0,59.111111111111114
EHRD,LPFR,2020,75.47945205479452,7.36986301369863,82.84931506849315,10194.657534246575,10277.506849315068
EHAM,EDDS,2020,-107.21005917159763,-157.81360946745562,-265.02366863905326,3974.4112426035504,3709.387573964497
EHAM,LFLC,2020,240.0,666.0,906.0,4915.0,5821.0
EHBK,EHGG,2021,-560.0,-245.44444444444446,-805.4444444444445,2449.4444444444443,1644.0
EHEH,LFMN,2020,-68.5625,-863.0,-931.5625,6469.5,5537.9375
EHAM,LIBD,2021,210.80263157894737,256.5131578947368,467.3157894736842,8189.75,8657.065789473685
EHEH,LEPA,2021,312.6222222222222,252.7111111111111,565.3333333333334,7745.1,8310.433333333332
EHAM,EFKS,2021,615.0,1244.75,1859.75,10585.25,12445.0
EHRD,LDDU,2020,-587.4,-458.2,-1045.6,7828.8,6783.2
EHAM,LIEA,2021,467.375,795.125,1262.5,7615.375,8877.875
EHAM,EICK,2021,63.17142857142857,506.4142857142857,569.5857142857143,5484.75,6054.335714285714
EHEH,LFTH,2020,480.0,256.5,736.5,6025.5,6762.0
EHEH,EGCC,2021,115.5,441.44444444444446,556.9444444444445,4025.277777777778,4582.222222222223
EHRD,LEAM,2021,-52.26315789473684,-153.68421052631578,-205.94736842105263,9780.578947368422,9574.631578947368
EHAM,EFRO,2020,-514.0,-263.3333333333333,-777.3333333333334,9367.333333333334,8590.0
EHRD,LIMC,2020,180.0,-602.0,-422.0,5702.0,5280.0
EHRD,EGLC,2021,-190.0,-94.42857142857143,-284.42857142857144,2767.3571428571427,2482.9285714285716
EHAM,LSZS,2021,1080.0,1296.0,2376.0,5188.0,7564.0
EHAM,LGKP,2021,252.83333333333334,730.1111111111111,982.9444444444445,12330.222222222223,13313.166666666666
EHAM,EGSH,2020,-295.3008849557522,-193.75221238938053,-489.05309734513276,2518.548672566372,2029.495575221239
EHAM,EKBI,2021,-86.27462686567164,291.56119402985075,205.2865671641791,3336.6955223880595,3541.982089552239
EHEH,LPPR,2020,-55.30952380952381,-150.1904761904762,-205.5,8822.714285714286,8617.214285714286
EHAM,LFRN,2020,8.566666666666666,76.36666666666666,84.93333333333334,4406.133333333333,4491.066666666667
EHAM,EYVI,2021,170.8,534.17,704.97,7328.48,8033.45
EHAM,EINN,2021,-2744.0,-884.0,-3628.0,3785.0,157.0
EHAM,EFHK,2020,-67.75066312997347,233.20424403183023,165.45358090185675,7601.870026525199,7767.323607427055
EHAM,EDFM,2020,840.0,440.0,1280.0,4070.0,5350.0
EHAM,EDFH,2020,-1740.0,679.0,-1061.0,1096.0,35.0
EHBK,LFOK,2020,300.0,235.0,535.0,2728.0,3263.0
EHEH,LEIB,2021,156.77697841726618,-153.33093525179856,3.446043165467626,8663.755395683453,8667.20143884892
EHBK,LSGG,2021,240.0,-340.0,-100.0,4711.0,4611.0
EHAM,LFST,2020,177.14583333333334,211.35416666666666,388.5,3736.8125,4125.3125
EHBK,EHAM,2020,-70.0,-218.55555555555554,-288.55555555555554,2705.5555555555557,2417.0
EHRD,LFMT,2021,-147.5,-441.75,-589.25,6150.625,5561.375
EHAM,EDDH,2021,-8.060185185185185,-278.7199074074074,-286.7800925925926,3628.733796296296,3341.953703703704
EHEH,LPPR,2021,419.3492063492063,328.3492063492063,747.6984126984127,8788.301587301587,9536.0
EHRD,LEBL,2021,-15.975609756097562,-30.5609756097561,-46.53658536585366,6902.609756097561,6856.073170731707
EHBK,EBOS,2021,0.0,-59.0,-59.0,2829.5,2770.5
EHAM,ESGG,2020,-109.31528662420382,109.36305732484077,0.04777070063694268,4626.426751592357,4626.474522292993
EHEH,LOWS,2020,-318.8,-606.6666666666666,-925.4666666666667,4788.466666666666,3863.0
EHAM,LGIR,2020,-142.30612244897958,-119.40816326530613,-261.7142857142857,12160.367346938776,11898.65306122449
EHBK,LFLL,2021,-55.38461538461539,-114.6923076923077,-170.07692307692307,4400.692307692308,4230.615384615385
EHRD,EIDW,2020,-80.0,-78.0,-158.0,4939.0,4781.0
EHBK,LFQQ,2021,600.0,396.0,996.0,2674.0,3670.0
EHBK,EPWA,2021,96.0,-25.0,71.0,6328.0,6399.0
EHBK,LKMT,2020,480.0,-132.0,348.0,6127.0,6475.0
EHBK,ESGG,2021,-180.0,-459.0,-639.0,7651.0,7012.0
EHRD,EDDL,2021,-300.0,-571.0,-871.0,3232.0,2361.0
EHBK,EDDE,2021,240.0,-544.0,-304.0,3965.0,3661.0
EHBK,EKCH,2021,240.0,62.0,302.0,4592.0,4894.0
EHAM,ENDU,2021,-87.0,84.0,-3.0,9693.0,9690.0
EHBK,ELLX,2021,-1080.0,-1003.0,-2083.0,1987.0,-96.0
EHAM,LFPB,2020,900.0,506.0,1406.0,4473.0,5879.0
EHBK,EGPH,2020,-180.0,-170.0,-350.0,5609.0,5259.0
EHEH,EKKA,2021,-540.0,-796.5,-1336.5,4936.5,3600.0
EHBK,EGGW,2021,1620.0,949.0,2569.0,4528.0,7097.0
EHBK,EIDW,2020,-360.0,-476.0,-836.0,5732.0,4896.0
EHAM,LSZB,2021,-648.5,93.5,-555.0,3939.5,3384.5
EHBK,LBBG,2020,-420.0,-1374.0,-1794.0,9798.0,8004.0
EHRD,LRCK,2021,7.0,-851.6666666666666,-844.6666666666666,11538.333333333334,10693.666666666666
EHBK,LHBP,2021,100.0,76.33333333333333,176.33333333333334,6173.0,6349.333333333333
EHBK,EIDW,2021,420.0,30.0,450.0,5747.0,6197.0
EHBK,LEMD,2021,-960.0,-1393.0,-2353.0,7937.0,5584.0
EHAM,LRAR,2020,-1440.0,-299.0,-1739.0,7187.0,5448.0
EHAM,LXGB,2021,-60.0,943.0,883.0,10085.0,10968.0
EHAM,EBAW,2021,-420.0,82.0,-338.0,2459.0,2121.0
EHBK,EGCN,2021,420.0,812.0,1232.0,4228.0,5460.0
EHAM,EGHH,2021,1380.0,1606.0,2986.0,4037.0,7023.0
